Time,TEC
6.841667,-0.0938967900671841
6.85,-0.08551695590644215
6.858333,-0.08724227953650043
6.866667,-0.0990846104845815
6.875,-0.07121576689562303
6.883333,-0.07363334098896956
6.891667,-0.06633982170643193
6.9,-0.04916347206420113
6.908333,-0.042184479274002484
6.916667,-0.04523594896706484
6.925,-0.048490023932902915
6.933333,-0.061866976872952506
6.941667,-0.04546141462910214
6.95,-0.04944558820572453
6.958333,-0.03373519822640603
6.966667,-0.04825084203717722
6.975,-0.08299076114656856
6.983333,-0.057701326974999745
6.991667,-0.022647016641819562
7.0,-0.04800040579597464
7.008333,-0.043503185565189284
7.016667,-0.05948806253840999
7.025,-0.06603603553879012
7.033333,-0.07263735846543895
7.041667,-0.07946520214906627
7.05,-0.07670236854292156
7.058333,-0.054706156063023315
7.066667,-0.05324322641619261
7.075,-0.08258430612995227
7.083333,-0.09248228657010671
7.091667,-0.11277744260239331
7.1,-0.15382358271356011
7.108333,-0.19529186899596596
7.116667,-0.1769359503194039
7.125,-0.15884372420443782
7.133333,-0.1913502238594944
7.141667,-0.2143644405867846
7.15,-0.2177131494482083
7.158333,-0.22139272524593778
7.166667,-0.20514767269407486
7.175,-0.19914385812022317
7.183333,-0.19345998078175342
7.191667,-0.18784049128533553
7.2,-0.18227686771071205
7.208333,-0.15659572279746925
7.216667,-0.12113208975403822
7.225,-0.10561562080492948
7.233333,-0.10003251855539119
7.241667,-0.1044559903586304
7.25,-0.07853766552466013
7.258333,-0.0924374856174417
7.266667,-0.046310387263631014
7.275,-0.04014165324221253
7.283333,-0.014081215242555345
7.291667,0.0016481934985250746
7.3,0.0175890270235044
7.308333,0.013760899275879979
7.316667,0.050421145194164296
7.325,0.06707165177499874
7.333333,0.06406203417927614
7.341667,0.09073442721567204
7.35,0.1372928429501279
7.358333,0.1538396526407908
7.366667,0.17054039797065457
7.375,0.16763347627765413
7.383333,0.19435938156261656
7.391667,0.19115952224195
7.4,0.19804425988856877
7.408333,0.22510154613042488
7.416667,0.23192511532707272
7.425,0.21871386639233847
7.433333,0.20558421146248662
7.441667,0.22263814304366036
7.45,0.21962419685351975
7.458333,0.2063970673879787
7.466667,0.16373170831756667
7.475,0.12104213617208615
7.483333,0.15802286040006663
7.491667,0.12495902715918206
7.5,0.0920436105996103
7.508333,0.0891160198682357
7.516667,0.05701356744897623
7.525,0.04530469247773894
7.533333,0.07382896642366887
7.541667,0.06244027217125847
7.55,0.09141380011099542
7.558333,0.09075845091518175
7.566667,0.06056071531115137
7.575,0.04080560554072221
7.583333,0.04189008076629719
7.591667,0.05312613795787513
7.6,0.0651820309333857
7.608333,0.04779144292090365
7.616667,0.040441083782845055
7.625,0.033382850660999
7.633333,0.026863852189546122
7.641667,0.02053076684861921
7.65,0.034461265854414336
7.658333,0.027007859115347088
7.666667,0.03909388992954277
7.675,0.04201095676575406
7.683333,0.02548670987356516
7.691667,0.019670377545743634
7.7,0.025192199243623037
7.708333,0.010933185877398444
7.716667,0.03689324393726423
7.725,0.043072279924562196
7.733333,0.02947020034065062
7.741667,0.02608691168686761
7.75,0.0029223204645596468
7.758333,-0.020023666824933173
7.766667,-0.012751143680254984
7.775,-0.005260203600069957
7.783333,0.0024490599169730842
7.791667,-0.009623446627784915
7.8,-0.0014778167329900782
7.808333,-0.023114143897302597
7.816667,-0.03453252161937925
7.825,-0.02573304339787441
7.833333,-0.03671580273143249
7.841667,-0.03748089311872249
7.85,-0.018028408058391676
7.858333,-0.018358441049091567
7.866667,-0.038471085589481646
7.875,-0.058366435178214715
7.883333,-0.058044583313943576
7.891667,-0.06750562349532885
7.9,-0.046749649221020206
7.908333,-0.05577675398966875
7.916667,-0.05458703129993481
7.925,-0.04318057465047076
7.933333,-0.04155747753993211
7.941667,-0.009717833466972081
7.95,-0.01766173593024689
7.958333,-0.015389278428408204
7.966667,-0.002900554460111948
7.975,-0.00019565752401717873
7.983333,0.03272531888122998
7.991667,0.04586228125697289
8.0,0.049215136104553636
8.008333,0.052783789925314295
8.016667,0.036568149220610024
8.025,-0.00943187950822022
8.033333,-0.015216389759824978
8.041667,-0.0007854750328704085
8.05,0.04386077117400333
8.058333,0.0287222553621298
8.066667,0.06379888403286316
8.075,0.009090563687543352
8.083333,-0.015402799172480997
8.091667,-0.01968129804586738
8.1,0.0162549735687314
8.108333,0.06240592217266183
8.116667,0.028771454267268126
8.125,0.02535147635389734
8.133333,0.03214589493389397
8.141667,0.04915461650860564
8.15,0.006377547579369036
8.158333,-0.01618540535245927
8.166667,-0.048534335785539895
8.175,-0.030669337218526493
8.183333,-0.042590503150069736
8.191667,-0.09429792707883067
8.2,-0.04579170250345754
8.208333,-0.07707192292260956
8.216667,-0.13813868183494193
8.225,-0.16899207273910122
8.233333,-0.18963218913375002
8.241667,-0.1900591245175427
8.25,-0.13027297238912539
8.258333,-0.11027382624716253
8.266667,-0.12006177959030495
8.275,-0.14963692591720346
8.283333,-0.14899935872652037
8.291667,-0.1381491715169041
8.3,-0.11708645778700699
8.308333,-0.06581131103549254
8.316667,0.005676175238995995
8.325,0.007375907537792159
8.333333,0.07928779236225125
8.341667,0.11141173621371436
8.35,0.12374764559352514
8.358333,0.13629542700303432
8.366667,0.18905498694358513
8.375,0.21202623191651782
8.383333,0.23520906842318823
8.4,0.048603402964932485
8.408333,-0.037790857956899515
8.416667,0.016026192159039
8.425,0.07005445981409153
8.433333,0.12429385150960215
